,word,Median_Frequency,Tau
17060,hydrograph,0.2864041301710484,0.864970137407825
17061,decolon,0.28560421090099675,0.8625725012199192
17062,agora,0.22160012430386533,0.6706106624974789
17063,opiat,0.26394322814534443,0.7976253362571489
17064,gamet,0.2404812145458113,0.7272546396027902
17065,wrapper,0.27672344926218817,0.8359746765620427
17066,undefin,0.29056516768251905,0.8774955552550987
17067,overpass,0.2397167065765069,0.7250081163048352
17068,wildland,0.23710814638227265,0.7171936658629011
17069,yogi,0.2798618598000181,0.8454542959520444
17070,प,0.27896697957443684,0.8428292624242704
17071,priestli,0.2990522746526641,0.9030951851702717
17072,associationth,0.2546561929724268,0.7699105070252671
17073,standup,0.216549274580216,0.6555978880035587
17074,gaucho,0.2233503637946436,0.6760130178039043
17075,doorman,0.20637815761341605,0.6251049948678081
17076,entomolog,0.2728823090907093,0.8247210412554242
17077,inopportun,0.13638095486224167,0.4152011612183311
17078,relish,0.2787472504220375,0.8423990416225421
17079,midget,0.2679401439486995,0.8099707901108218
17080,misdemeanour,0.1967486702831668,0.5963477054159539
17081,radon,0.2939648182398045,0.8880927255485246
17082,blinder,0.16210857478002194,0.492455796058442
17083,urchin,0.26966452761535864,0.8152522312799915
17084,unpatriot,0.1932386589771129,0.5859005268466773
17085,pariah,0.2493183163701447,0.7542196588939372
17086,mango,0.30830952009605306,0.9312992487206422
17087,uninterruptedli,0.14338968904673166,0.4363353492622447
17088,cronyism,0.2045983873661953,0.6201738042989166
17089,abysm,0.21342390148847729,0.6467491068334944
17090,unappreci,0.17431913021070544,0.5293633003565039
17091,anorexia,0.2786032328059742,0.8424700188480658
17092,diaphragm,0.2963581248199597,0.8958490836583393
17093,sedimentari,0.2979955525055691,0.9008040364544848
17094,burnett,0.22385179364346608,0.678243555438416
17095,breadwinn,0.2386024771498681,0.7225753237024382
17096,midwiv,0.2914096450789723,0.8812030040428032
17097,campo,0.2243762391769409,0.6798872968418489
17098,cercl,0.1941114371586664,0.5890044572415462
17099,tormentor,0.21091569382841105,0.6394816149118102
17100,mec,0.17086956655266186,0.5192504148015731
17101,mull,0.23203800070058245,0.7029875168157792
17102,symbolog,0.2059088839972708,0.6245119696149986
17103,chast,0.24990525859612625,0.7567263449932013
17104,rmb,0.2483390452837143,0.7520244514658371
17105,dio,0.26435624731343643,0.8001579368141791
17106,decontamin,0.28222985309642634,0.853854755018524
17107,skier,0.3016152038866391,0.9121534023488896
17108,faust,0.2692210065897928,0.814868709781874
17109,constructivist,0.2764940996242258,0.8367502833846986
17110,sch,0.26540446099527004,0.8034947330021623
17111,colin,0.2108586044755174,0.6396044145490138
17112,sociocultur,0.25695899215170204,0.7781931229133587
17113,mitochondria,0.2724486666812089,0.8247603967680136
17114,lyricist,0.3027783564109907,0.9159456803856872
17115,nectar,0.287729745099214,0.87072725270825
17116,stew,0.31641031854971713,0.9569397688409688
17117,regenc,0.2491481558243379,0.7547961626282674
17118,nci,0.21684661813295414,0.657723883916364
17119,pallet,0.2579777775370113,0.7813449581340326
17120,vt,0.2327916389526188,0.705702492200949
17121,foo,0.2855778670789566,0.8646347003761014
17122,musicolog,0.29533290844639115,0.8939901320984226
17123,manori,0.22362792834052847,0.6784959348449575
17124,bifurc,0.29489624811397164,0.8928057674260867
17125,visag,0.21477773679106804,0.6519543914242766
17126,probabilist,0.3093115297878175,0.93625360103211
17127,typo,0.1965881734134708,0.5972926252782789
17128,mountaintop,0.2522605455335781,0.7647742126203357
17129,mol,0.2694593058307343,0.8165407543705734
17130,surfeit,0.15488811434009375,0.47198087483525497
17131,unsanitari,0.23380136550291875,0.7093674194428536
17132,underdog,0.272028994280618,0.8243793233680188
17133,ric,0.20870989023833367,0.6339293624627274
17134,unstructur,0.2677126399537626,0.8114408719921212
17135,mei,0.20550550065773865,0.6243003466038621
17136,drm,0.2485863488670437,0.7539113301728622
17137,bandung,0.1687496731410032,0.5137343874056485
17138,parishion,0.2878788474953271,0.8721713155574762
17139,motu,0.2384418296294879,0.7234467879126016
17140,huntington,0.15121685456976694,0.4610732748744236
17141,psychosoci,0.2821628633553456,0.8552144528976258
17142,hubri,0.2323771044166556,0.7054171474028529
17143,placehold,0.22989283042878106,0.6979726449363249
17144,turbid,0.2615311892437846,0.7931978940711214
17145,crochet,0.2235428564834847,0.678916726052185
17146,rehash,0.20861859964981355,0.634011851676079
17147,pediatrician,0.274386687917374,0.832000164831147
17148,universidad,0.2445853429489203,0.7423284349443833
17149,nkvd,0.2521477089301324,0.7651006335141183
17150,diod,0.31427889532747444,0.9521948442344328
17151,passabl,0.21944813789562367,0.6667841919479746
17152,platypu,0.19897748892126954,0.6051726378495517
17153,stale,0.26046568795166736,0.7903135325918261
17154,caffein,0.3032692913363741,0.9192026275366144
17155,arma,0.2192530179307444,0.6662492650148406
17156,imping,0.2599196029426215,0.7887074924983258
17157,lok,0.19684284847891287,0.5988043630826905
17158,moulin,0.2273211462390777,0.6906033229589058
17159,unpaint,0.19703792640391385,0.5994147267490202
17160,heterodox,0.2520570856805552,0.7651353073833758
17161,spillov,0.2254764297266145,0.685095455360799
17162,द,0.2779446582912447,0.8431208181076558
17163,ber,0.23654040988327896,0.7184378528802192
17164,jennif,0.20400988831262806,0.6205620799303513
17165,postmodernist,0.2558327575697473,0.7766622186864588
17166,urbana,0.21921689135807376,0.6663950821570659
17167,sj,0.1914648244224827,0.5828185203237641
17168,fel,0.16174781318402998,0.4933445417539578
17169,pleistocen,0.2797828561038509,0.8489460168435822
17170,shipper,0.24535141833104224,0.7452952975279566
17171,brewer,0.3088062806397117,0.9364856801305628
17172,colombia,0.261286106500385,0.7933969061480071
17173,blith,0.19634826563773788,0.5977510284733889
17174,sleepwalk,0.241258644127752,0.7330936891465085
17175,hc,0.27480808107904003,0.8342973157260877
17176,brien,0.2367221725363321,0.7195714695645056
17177,madden,0.2461490563178381,0.7480376419996587
17178,thon,0.21224279043491207,0.6458504771412715
17179,व,0.2838158336744664,0.8615867753726068
17180,carrot,0.30699426382279993,0.9314541659625246
17181,pelvic,0.2824504573260088,0.8574803944862708
17182,purana,0.3056101781501269,0.9273650022792348
17183,homeostasi,0.2508440150709705,0.7623020152081357
17184,guerr,0.2903624408905878,0.881558698973009
17185,systema,0.2292960450823265,0.6974884746304607
17186,bishopr,0.2981778201549131,0.905250261558193
17187,karaok,0.28662570995025405,0.8705663745214939
17188,bod,0.2320918539591118,0.7061036050329277
17189,yuppi,0.1989376268945211,0.6061440674714558
17190,walnut,0.30116098521030066,0.9144564560547476
17191,dint,0.1577550353840904,0.48196535564696996
17192,muhammad,0.2741094391435632,0.8329178770823907
17193,prescienc,0.1462159250376811,0.4471756461947589
17194,calamit,0.16884337291960638,0.5154317569432979
17195,unsecur,0.2560205833108946,0.7783965930630875
17196,pce,0.2264909105999977,0.6893243597962599
17197,interfaith,0.2922365342422341,0.8876697156822925
17198,judi,0.23299165287680226,0.7090241976632147
17199,panellist,0.2273435823752765,0.69202462756661
17200,usb,0.2853997489639181,0.8672165366207717
17201,vapour,0.285346762695189,0.8670695588518154
17202,dumpster,0.2517370457606265,0.7657647839047891
17203,clement,0.2384004985968581,0.7255259267148085
17204,celibaci,0.2870398124046137,0.8723274019122049
17205,abiot,0.24736323612137304,0.7526567129625941
17206,cryonic,0.2270262847022141,0.6913726661734398
17207,cyan,0.232704585634827,0.7085170809968886
17208,lingo,0.19263812766362176,0.5876169934400086
17209,anneal,0.2597279315629001,0.7901642789158794
17210,formalist,0.25191324676851645,0.7665770720764721
17211,furtiv,0.180313202585094,0.550467376653755
17212,dessert,0.3183631533397465,0.9672237117997023
17213,spri,0.17951611776598675,0.5481150273039499
17214,prune,0.29054140815788043,0.8833523528753474
17215,aryan,0.2483823163472919,0.7560935177692658
17216,fc,0.2849998223059285,0.8667056802585887
17217,aforesaid,0.20708204978419031,0.6314418817575588
17218,fap,0.19931166669298284,0.6079815773764347
17219,perfunctori,0.18935654669273028,0.5779817365539718
17220,cryogen,0.2874393337620709,0.8742135654689798
17221,rhesu,0.2322307508816757,0.7075273832308907
17222,hyperspac,0.2085497994515164,0.6360339551948139
17223,debit,0.2860915990786018,0.8703585027890918
17224,idp,0.22081416236067766,0.6731831356631401
17225,biodegrad,0.27426813803921435,0.8346870665195006
17226,evidenti,0.24982222938373866,0.7609809219891036
17227,avaric,0.20706866625606613,0.6318139427165229
17228,staunchest,0.1652309994557246,0.5054369120621255
17229,tiller,0.2156991455004087,0.658029140450493
17230,shelley,0.19589827037049407,0.5982923076871911
17231,halftim,0.2953413728312456,0.8988779798159768
17232,clairvoy,0.2376582939811003,0.7245376610106873
17233,gape,0.2444485728708833,0.7451490611899704
17234,adhd,0.29021861301370544,0.8835080321117387
17235,ccc,0.16189107175956366,0.4955919514067637
17236,whisk,0.24933981477549416,0.7599883284550314
17237,incentiv,0.2593940471557159,0.7904184749108337
17238,ironwork,0.27460661503864026,0.8364213077872676
17239,imdb,0.22119794309119206,0.6750215465741989
17240,trepid,0.1899286798127049,0.5805525233910275
17241,ferro,0.18763886482913905,0.5736488331476876
17242,tiresom,0.21260991321108214,0.6492790364256633
17243,brine,0.29221013295445275,0.8900992405386977
17244,trilingu,0.2209397420932383,0.6745725539107928
17245,forlorn,0.1922799434416289,0.5879172876086546
17246,passov,0.29145038946677226,0.8879381713817327
17247,inquisitor,0.2772077151274327,0.8448656811580425
17248,craig,0.21535837179766626,0.6577608053556775
17249,neutralis,0.24912725003207936,0.7599381716239263
17250,sledg,0.27344041736022506,0.8335875969241221
17251,polynomi,0.325766887690197,0.9919656350686641
17252,gouach,0.1808137656023292,0.5534035052644477
17253,itch,0.2794956488617927,0.8520354358279051
17254,odiou,0.2171838944721345,0.6634808773097839
17255,gelatin,0.2987071593769043,0.9102736591011036
17256,overpr,0.1918703454545626,0.5869630682974784
17257,siphon,0.2895153974941138,0.8824919662945577
17258,wiener,0.293794035092268,0.8954435011051483
17259,pearson,0.232439520803159,0.7098824385797509
17260,mite,0.2810596810918782,0.8570779730695675
17261,chalic,0.2768286044326007,0.8443489201192095
17262,unlist,0.19631786150841635,0.6006416948539757
17263,hodgkin,0.2549038410510154,0.7780272111790002
17264,burger,0.309141334943856,0.942247684034619
17265,unbound,0.3022575097744391,0.9214866041458308
17266,bulgaria,0.2058975972551428,0.6297493338737142
17267,isolation,0.2222429576630487,0.6792653919181392
17268,fib,0.21105219764818428,0.6453809839244887
17269,luo,0.1319533713518566,0.4058565575625437
17270,npc,0.262020185517602,0.799747215098052
17271,nepal,0.2659655498159801,0.8117073927465391
17272,bidirect,0.2462407369225822,0.752008324129455
17273,ef,0.2766384243586021,0.8440701829428643
17274,unwinn,0.15995157549143468,0.4907035996473455
17275,nanotub,0.285387760843016,0.8706564303461475
17276,slimmer,0.21327602406958224,0.6522479947082093
17277,punjab,0.2504976572959379,0.7649932529761414
17278,mccall,0.15562935416937473,0.47765595213687106
17279,seago,0.23819301253527936,0.7277331464429846
17280,rootless,0.18014673028006634,0.5520388931175978
17281,alkaloid,0.2813502128196141,0.8587263494313541
17282,wayn,0.2339081989506501,0.7149927290201248
17283,potomac,0.25929440271072857,0.7919369546170913
17284,pcb,0.27370148467892097,0.8356545060627818
17285,icp,0.2428048139772583,0.7421146824748485
17286,alo,0.25615020162385715,0.7826427607994488
17287,gilgamesh,0.2391188040405987,0.7311134801738992
17288,ewe,0.2720630096641249,0.8310557030739149
17289,disturbingli,0.1742968185027184,0.5346854625139323
17290,mouvement,0.1996808081940823,0.6116388808180739
17291,neuro,0.2545504725978607,0.7779881573816568
17292,lem,0.2477498020816854,0.7574257469314247
17293,slowest,0.26303761905432804,0.8038656762370444
17294,spoiler,0.2720168303106041,0.8311504311282759
17295,billet,0.27238749740592594,0.8323056168549502
17296,tec,0.2295267670110801,0.7023596847143905
17297,guilder,0.2518690632765913,0.7701850109188114
17298,piazza,0.2489781469501745,0.7615057013083064
17299,rerum,0.226793100936008,0.6942649370763453
17300,bobo,0.16887836972731596,0.5185981494028983
17301,coney,0.2651744084415095,0.8107321469520087
17302,schoolhous,0.2638253681216124,0.8066513905071685
17303,huddl,0.2444554948398827,0.7479855471037282
17304,disruptor,0.2198432069670105,0.6733947486351995
17305,shudder,0.20963688317271512,0.6424686851130961
17306,vc,0.2950236659866885,0.9016373143442876
17307,nonconformist,0.2638617804161061,0.8071174500835548
17308,wii,0.2686482307173682,0.8216586359023434
17309,floss,0.23636407765123346,0.7237128129605583
17310,sharif,0.22105804565135945,0.6773046135375235
17311,nitrit,0.272607013742557,0.8338159786555001
17312,snowboard,0.2938610605347997,0.8983506647386938
17313,salami,0.2676157732364484,0.8187357720796518
17314,reconsider,0.2411833650746741,0.7385128512214542
17315,cpc,0.2133095317714692,0.6539400620419166
17316,synopt,0.26593672396695106,0.8137241834692486
17317,uncoordin,0.20530059824235314,0.6297021642261273
17318,aloha,0.2245633979921033,0.6882618635789749
17319,tomahawk,0.2320564357117523,0.7110839464473148
17320,irrepress,0.17600386065920834,0.540864353473207
17321,ignomini,0.19611987202553227,0.6019593472911438
17322,quagmir,0.1881296406062456,0.5777374262506648
17323,boni,0.2579607076412117,0.7898295766677299
17324,planetarium,0.2653687720556174,0.8123578506304625
17325,adolf,0.1848019661521552,0.5677011654140844
17326,nongovernment,0.24381909050150785,0.7470568574079182
17327,intracellular,0.2755384281857043,0.8434386195143014
17328,repetiti,0.17817602144798814,0.5476660334354904
17329,dipper,0.2284109481148455,0.7002754186935224
17330,thusli,0.14962823784461565,0.4609488815456152
17331,moieti,0.24972251247257826,0.7650857377600675
17332,unders,0.20523268140995304,0.6299286549734171
17333,chloroform,0.25061155617803266,0.7678003266165575
17334,ideologist,0.2112848988610664,0.6483304051767748
17335,midsect,0.20294391205695184,0.6230226898436371
17336,yea,0.2069604101188559,0.6352365354153979
17337,nodul,0.2698114698701398,0.8262346307179252
17338,preselect,0.231350578806504,0.7093898551329418
17339,narciss,0.2992443792301521,0.9157728871763348
17340,laserdisc,0.23869469106228736,0.7318078433183896
17341,epidemiologist,0.26607930396142143,0.8150715417801699
17342,siet,0.16186709600280924,0.4983865365630623
17343,baghdad,0.20854007359408264,0.6402554707084234
17344,fickl,0.19707822626515809,0.6054251794472483
17345,phoeb,0.2041238378460544,0.6268797779982074
17346,bode,0.2453256928097817,0.7521248218172808
17347,dominican,0.23558846422795976,0.7225458465676233
17348,burr,0.2275970080973216,0.6982554240103657
17349,pastri,0.3156762657059644,0.9660283219650984
17350,mufti,0.2857243406779696,0.8749833660997403
17351,noblest,0.20315026403466407,0.6240293479214604
17352,paa,0.17236986672706112,0.5305102814481695
17353,riskier,0.20767762360131115,0.6378995897062847
17354,transom,0.2295075709764025,0.7043038789281235
17355,issuer,0.2792292070001729,0.8556323047938366
17356,moan,0.24611475787917325,0.7549524875597245
17357,sall,0.19809171504774006,0.608922853667701
17358,barbecu,0.30791764910723673,0.9429734774729585
17359,rethought,0.15182817891142464,0.4683555297245461
17360,hochschul,0.2563993811452775,0.7865505714472543
17361,societyth,0.22118953556556664,0.6794555481234656
17362,princeton,0.21888641214278992,0.6724872655095872
17363,burdensom,0.23470592826150394,0.7206337966614839
17364,dimli,0.19929098814628665,0.612919673405991
17365,ম,0.18979244010904286,0.5840617298252702
17366,pv,0.311469333873289,0.9543801647969664
17367,gnostic,0.2725758086957425,0.8360117052854611
17368,bayonet,0.298009756624834,0.913434368089177
17369,cleft,0.27619285092140755,0.8472702460627528
17370,bower,0.2174437451140282,0.668449899730885
17371,glutam,0.2778572924587345,0.8523897045717329
17372,holster,0.2297522344919941,0.7060035131920391
17373,lcd,0.27386161425949274,0.8403075578161325
17374,maggi,0.2338601422122484,0.7186022143749135
17375,trimest,0.27376189375889004,0.8401190196529781
17376,bowman,0.19080491846621486,0.5875469520115052
17377,cmp,0.1981349676596178,0.6099035339214468
17378,adjudg,0.2443993737782314,0.7508099022532015
17379,delo,0.16291325497477804,0.5026395838555159
17380,steampunk,0.29999846104197303,0.9202268917488532
17381,bhakti,0.28872295212621146,0.8859136452398052
17382,encor,0.29796110900530204,0.9140579354730014
17383,headstrong,0.2083755391029493,0.6412414452276693
17384,catfish,0.2802778017793953,0.860303901595992
17385,breastplat,0.2221124428469712,0.6831146941548416
17386,alumna,0.25750046089323464,0.7909333465032958
17387,flirtati,0.218576304827646,0.6724110786176952
17388,sva,0.16110316641190936,0.4973162849663183
17389,entreati,0.19118576983547567,0.5890117686557236
17390,dixi,0.2711405663427685,0.8326922174756364
17391,earnestli,0.2295296495513479,0.7059202546005744
17392,ws,0.20959670520753548,0.6451892584393439
17393,dispensari,0.2706139651072089,0.8311933307895346
17394,chalet,0.2299614253486735,0.7073457736613497
17395,mutin,0.2760133088781539,0.8476999688825773
17396,multilay,0.2442297013923298,0.7508527699579866
17397,equalis,0.2657241939668353,0.8163694477826862
17398,malon,0.17561554036053484,0.5417697785279252
17399,stuttgart,0.19819887824680527,0.6106211198143701
17400,instrumentalist,0.3022135887124809,0.9276929487115212
17401,tet,0.2509276835884149,0.7713896713561587
17402,bloomer,0.19054069532568169,0.5873513700366689
17403,tonga,0.20995368645967694,0.6465711807074452
17404,cristo,0.2215469240540645,0.6819279990180163
17405,mma,0.28029653185035075,0.8610493786945767
17406,compressor,0.3132129080904922,0.9614441104258572
17407,desertif,0.26715337296461616,0.8211516295761375
17408,neutrino,0.2825736299899784,0.8683516607242102
17409,thomson,0.2194668883514292,0.6758941132287403
17410,jakarta,0.21594636456698435,0.6652195938521044
17411,bioscienc,0.22246553783394601,0.6851736677972299
17412,anticipatori,0.23273174699738586,0.7165150491432546
17413,softli,0.2626510578217994,0.8078547553672231
17414,malaya,0.23840630808488306,0.7339001627375179
17415,bonobo,0.2372768049320051,0.7304803763714981
17416,edd,0.14744778984419216,0.45641158531413795
17417,plaincloth,0.20972268637129865,0.6464214155318604
17418,partway,0.2202460000591161,0.6785335131708863
17419,katz,0.17515435661765733,0.5409704539861435
17420,tryst,0.22006111230274072,0.6780111999856226
17421,mia,0.256609352881324,0.7895885165281448
17422,undemocrat,0.2462070888404924,0.7579162707545167
17423,electrolyt,0.31160348813751826,0.9575209946102756
17424,mailroom,0.17811039583945104,0.5501419801515357
17425,cheroke,0.24510401093675016,0.7546366026175152
17426,pestil,0.2340795485475209,0.7210177191661861
17427,emitt,0.29888038275796536,0.9188207316098778
17428,tnt,0.23286667924850424,0.7173287690201674
17429,delusion,0.2699980144559849,0.8307173312370525
17430,stormwat,0.2664714248599698,0.820096801865442
17431,macgregor,0.1354411453305533,0.4200700175566599
17432,broadsheet,0.25463474887207604,0.7840518772587293
17433,sharecropp,0.24967103124732395,0.7689327339268547
17434,indemnifi,0.1833477682210032,0.5664397257792443
17435,imbib,0.22690451318011706,0.6995160221064427
17436,toaster,0.2459972695493829,0.7578388131656709
17437,jihadi,0.2356491668180969,0.7262938652867851
17438,desicc,0.2498609860146802,0.7697074415314161
17439,fiddl,0.3027389959237651,0.931251903912088
17440,bloke,0.19961757807194336,0.6162861562967749
17441,lakesid,0.2251856014351957,0.6944274936883447
17442,chandra,0.209171731313896,0.6455162059867007
17443,obit,0.1904852443819689,0.5884885517996652
17444,weg,0.16207494038668546,0.5017262081006424
17445,tic,0.26850341842898884,0.8268782332690439
17446,psychotherapist,0.2819244516274129,0.8679071471662185
17447,leben,0.22093104667934385,0.6815723287888894
17448,crevic,0.2408511400065665,0.7425347541889548
17449,unhappili,0.2064024538505258,0.6372956248393216
17450,historiqu,0.20879107818351028,0.6446020543310839
17451,littor,0.2814574187363206,0.8667443158622246
17452,preta,0.17997264228369825,0.5567276303934162
17453,homeschool,0.2756471356739292,0.849186661517445
17454,underhand,0.22093179033863086,0.6819548120520791
17455,ruffian,0.1929201807129584,0.5963822252049582
17456,jibe,0.18495892617382848,0.5721076526704755
17457,cetera,0.2398532798866436,0.7399952539875073
17458,tugboat,0.25638506838495523,0.790625409860625
17459,tightrop,0.20730011610280186,0.6405355887505384
17460,aliyah,0.2807611435598707,0.8651964410269228
17461,quantif,0.28336318551641515,0.8731690501596061
17462,drinker,0.2964856827602015,0.9133111500195514
17463,relativist,0.2980701649474513,0.9181700361773952
17464,igf,0.2525545787434121,0.7791012136811359
17465,overrod,0.2016994376597323,0.6236301909534085
17466,disproport,0.2064285616467856,0.6381211864982586
17467,nothing,0.25335053808477026,0.7817018305933091
17468,hovercraft,0.2355485746259353,0.7272605013941443
17469,δ,0.31016471347359786,0.9555512406450359
17470,garri,0.16653768585585205,0.5161658217376982
17471,peregrin,0.25298765647432664,0.7806777623936038
17472,polychrom,0.2270281206929362,0.7012674553664222
17473,communitarian,0.2428967893914935,0.7498447727723966
17474,hanna,0.20483171994547755,0.6333889124045432
17475,despatch,0.2948052237128377,0.9086979505415032
17476,paintbrush,0.1884073453219981,0.5831774103915223
17477,mmorpg,0.2476772382598195,0.7646218523075655
17478,finch,0.25141973789352123,0.7760884950573672
17479,todo,0.2493712435969111,0.7698610082292031
17480,pah,0.2564191265209843,0.7914752620519986
17481,hearten,0.16579363024742474,0.5141092066657601
17482,sweeten,0.3081847983649486,0.9499871160243094
17483,suv,0.2943677206028353,0.9077431481974201
17484,countersuit,0.16913603417159018,0.5244108053907922
17485,rye,0.304730230527016,0.9395136124278324
17486,oblat,0.24939133299427296,0.7701601365678582
17487,gesellschaft,0.2338469525793669,0.7225796922393523
17488,loaf,0.28972736692890744,0.8937287454743027
17489,nara,0.2187201082928263,0.6763549455154915
17490,apoge,0.2563107551480817,0.7915013524452554
17491,pretrial,0.2330924790280512,0.7204762227541482
17492,cornucopia,0.20144405664863416,0.6235688799545109
17493,firth,0.2515939097518819,0.7771904186348164
17494,normalis,0.2655862774361621,0.8200675080706752
17495,bobbi,0.2579586334006342,0.7967416781039597
17496,gull,0.27604640290529714,0.8521602279320757
17497,freethink,0.2557825389386902,0.7901088087880658
17498,glasswar,0.23948271595014314,0.7402401068755947
17499,omnisci,0.2614189508592488,0.8074692786194774
17500,whimsi,0.19195378514290595,0.5947337148391546
17501,throttl,0.30350826783695084,0.9365244788951832
17502,schizophren,0.2767836913171009,0.8546876500470285
17503,briskli,0.17182530377973734,0.5331416427837389
17504,ப,0.2468147028708905,0.7629257193260189
17505,raspberri,0.2870327410790169,0.8861804739649873
17506,smolder,0.21983993281508096,0.6803578341002741
17507,supposit,0.24703910437759924,0.7637293714142236
17508,leicest,0.15779920476748255,0.4902972961559995
17509,intro,0.3006463719389716,0.9281354322647792
17510,shire,0.2932530335211785,0.9054906117112784
17511,lithuania,0.22776426078845924,0.7047946017693437
17512,bardic,0.21452364525962664,0.6642144072938159
17513,superson,0.29961177012906026,0.925122962529996
17514,synaps,0.2772540296672824,0.8565984359108744
17515,jou,0.2181093950758093,0.6753059021831015
17516,firmwar,0.2864749811212197,0.884955764211437
17517,wisest,0.20348505984863952,0.6305331497352255
17518,endpoint,0.30068317711744963,0.928639192775232
17519,sumo,0.2582375641049761,0.7985604677509284
17520,fen,0.2486040125272377,0.7690519663220453
17521,reded,0.2365687805312365,0.7321576641760992
17522,heartedli,0.1850349832426489,0.5741498127849423
17523,chemin,0.1896126717616632,0.5881987992938379
17524,stardust,0.25850415424306405,0.7994783549953329
17525,deceler,0.279933608224884,0.8652485287721376
17526,redwood,0.2490808713887412,0.7706586578835516
17527,agglomer,0.2792790012577229,0.8632910679733522
17528,indescrib,0.2028441573839731,0.628873054720313
17529,inkl,0.1852490652339569,0.5749174438286798
17530,litmu,0.18281637014684204,0.5674796950370179
17531,footpath,0.28036157487879143,0.8666859636426989
17532,stork,0.2667854961107445,0.8250616180364502
17533,dbe,0.1949839795643797,0.6049599475616262
17534,decidu,0.2809379498543209,0.8687245870601927
17535,º,0.2337753305066829,0.7240228956469315
17536,gonzo,0.19109643144758248,0.5930922856869095
17537,kaleidoscop,0.25825076771523114,0.7991924362391261
17538,dentistri,0.2889582066887658,0.893480038244999
17539,horu,0.2806141674978728,0.8678831811545986
17540,palisad,0.2431642043484385,0.7529646713828032
17541,laryng,0.2451345144001613,0.7590298339245781
17542,chelsea,0.21062786188262567,0.6531399586138148
17543,crackpot,0.17774824025239044,0.5522824683303941
17544,wg,0.21253018037657911,0.6590388682350771
17545,akademi,0.25606186843285683,0.7926912903156521
17546,donahu,0.1594150275640962,0.4960915768249664
17547,conseil,0.2279663235243391,0.706526012875837
17548,kraków,0.19378569758450592,0.6016087847206614
17549,hg,0.220475479560042,0.6836381723270648
17550,knox,0.18128224721529174,0.5633194663200612
17551,xd,0.2365122210899219,0.7328976052720589
17552,metallurg,0.2654414074398433,0.8217432818206158
17553,sab,0.16985802023108887,0.5282986167439248
17554,uncouth,0.18865575181921407,0.586050750021634
17555,decibel,0.2584467382613329,0.8003811602422413
17556,colombo,0.2178727390930849,0.6758110059345883
17557,fictiv,0.19877597467663244,0.6172424069868676
17558,estado,0.2438116549212235,0.7555945692784591
17559,bhushan,0.1953477241965436,0.6068242467510899
17560,sedan,0.2962641730606831,0.9168672782371696
17561,yucatán,0.23475021522107165,0.7279201576848093
17562,superconduct,0.2818319234551827,0.8725635309640986
17563,tenanc,0.28395176206143546,0.8791463592536116
17564,spangl,0.2595963333162794,0.8043283241950853
17565,aneurysm,0.26492027115800065,0.8207003128538827
17566,quiver,0.2472932575898037,0.7665618256548632
17567,dote,0.2156499441329417,0.6693594456443113
17568,certiorari,0.25394868632996404,0.7871045665203695
17569,sentienc,0.2444483565385395,0.7579693410926746
17570,viscou,0.2838315896426822,0.878994396215306
17571,smatter,0.17548841065093534,0.5460878426123709
17572,spiki,0.19896126108279355,0.6182380831017079
17573,fut,0.19955445107230074,0.6200622325646375
17574,linea,0.15964420633750231,0.4974111125592029
17575,backwat,0.2340898081152476,0.7263114795428092
17576,intention,0.25488501834555577,0.7902317394014529
17577,juggler,0.2369564219975592,0.7351271094175095
17578,creak,0.17074881893499172,0.5316842111951665
17579,clau,0.2335145006538956,0.7246780810689828
17580,backdoor,0.280936607014589,0.8704918120194995
17581,multimod,0.25912093932434904,0.8035099023744526
17582,dil,0.21898812197592155,0.680138446828355
17583,yakuza,0.23158317777401216,0.7188651020950695
17584,lute,0.2957301546254276,0.9161180393193724
17585,anemia,0.2906887513781218,0.9006367450934213
17586,housem,0.2559225367276675,0.7937466545405809
17587,eastbound,0.22361500118231548,0.6944254693066707
17588,antil,0.2654494562601017,0.8230717101291226
17589,purveyor,0.2440830668239382,0.7574639006000328
17590,españa,0.2523709532610481,0.7829728544494785
17591,chroma,0.2380858678686509,0.7391122138323002
17592,ew,0.2257573730277133,0.7012474797689027
17593,siev,0.2910574039549033,0.9022581163645268
17594,urinari,0.2912758429891276,0.9029544816650142
17595,vanilla,0.30191600685913844,0.93579470692137
17596,grumpi,0.22332182086346875,0.6940286585425911
17597,megaphon,0.21121792580732024,0.6567977278702682
17598,apostroph,0.26679681753697104,0.8279193909021296
17599,kali,0.2601279600425497,0.8074308835808859
17600,atrophi,0.2790894961936814,0.8658127606132077
17601,apoplexi,0.1723602456427915,0.5373467907175787
17602,plasmid,0.255433091592404,0.7931425242955183
17603,larynx,0.24439278211385265,0.7591703228816741
17604,subtler,0.18325213514150016,0.5709795794437126
17605,uncal,0.1242779967082368,0.3894499873134881
17606,interregnum,0.2409235571801982,0.748606608937978
17607,த,0.25279787275280097,0.7851709697641368
17608,constantinopl,0.2527525496033541,0.7850466216913601
17609,transceiv,0.2609602968992143,0.8103405561870209
17610,palma,0.199712186924574,0.6217619329053836
17611,effortless,0.2471095691506521,0.7676960820336042
17612,croc,0.18557463066517046,0.5782448188545637
17613,uniniti,0.1821319810264792,0.5676681040103304
17614,unproduc,0.2147540017570011,0.6681644012538179
17615,criminalis,0.2577000702801554,0.8004857487400063
17616,poltergeist,0.21559425542050856,0.6708502282023384
17617,bloodlet,0.2091348204139165,0.6509652611633732
